StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
58181,80894,148786,6147,,  8Phi Oph, ,16.51899859,-16.61264015,64.39150032,4.29,0.245857279,G8/K0III    ,0.924
79334,109139,209819,8418,, 33Iot Aqr, ,22.10727926,-13.86954013,52.91005291,4.29,0.672309021,B8V         ,-0.075
80799,111188,213398,8576,, 17Bet PsA, ,22.52508043,-32.34602798,45.47521601,4.29,1.001126147,A1V         ,0.011
84573,116631,222173,8965,, 17Iot And, ,23.63560531,43.2680761,154.0832049,4.29,-1.648776516,B8V         ,-0.083
3203,4577,5737,280,,   Alp Scl, ,0.97676274,-29.35746436,206.185567,4.3,-2.271291307,B7IIIp      ,-0.154
8030,11484,15318,718,, 73Xi 2Cet, ,2.46931052,8.4600887,53.96654074,4.3,0.639377097,B9III       ,-0.053
12273,17531,23338,1145,, 19    Tau, ,3.75346725,24.46737879,114.2857143,4.3,-0.989959735,B6V         ,-0.11
12466,17797,24071,1189,,          , ,3.80995081,-37.62012878,49.43153732,4.3,0.829979414,A+...       ,-0.038
14518,20648,27962,1389,, 68Del3Tau, ,4.42481039,17.92798917,45.35147392,4.3,1.017042969,A2IV        ,0.049
20284,28404,40239,2091,, 35Pi  Aur, ,5.99891705,45.93675346,257.7319588,4.3,-2.755841372,M3IIvar     ,1.701
31571,42799,74280,3454,,  7Eta Hya, ,8.72041287,3.39866539,143.0615165,4.3,-1.477614121,B3V...      ,-0.192
39582,53417,94601,4259,, 54    Leo, ,10.92690222,24.74975451,88.57395926,4.3,-0.43653029,A1          ,0.016
41843,56647,100920,4471,, 91Ups Leo, ,11.61581384,-0.82385424,54.6149645,4.3,0.613441722,G9III       ,0.983
42547,57669,102776,4537,,          , ,11.82808001,-63.78848906,140.8450704,4.3,-1.443708256,B3V         ,-0.149
44948,61174,109085,4775,Gl 471.2 ,  8Eta Crv, ,12.53457909,-16.19586556,18.20830299,4.3,2.998652643,F2V         ,0.388
50894,70069,125288,5358,,          , ,14.33876465,-56.38647906,363.6363636,4.3,-3.503336531,B6Ib        ,0.082
72518,100027,192876,7747,,  5Alp1Cap, ,20.29412669,-12.50821403,210.5263158,4.3,-2.316531952,G3Ib        ,0.928
31389,42568,74375,3457,,          , ,8.67695421,-59.76101468,432.9004329,4.31,-3.871940101,B1.5III     ,-0.117
51245,70638,124882,5339,,   Del Oct, ,14.44881687,-83.66785308,85.47008547,4.31,-0.349070691,K2III       ,1.3
54465,75411,137391,5733,NN 3903 A, 51Mu 1Boo, ,15.4082045,37.37696091,37.09198813,4.31,1.463599439,F0V         ,0.309
56867,78990,144608,5997,, 10Ome2Sco, ,16.1234167,-20.8686541,81.16883117,4.31,-0.236946461,G6/G8III    ,0.831
73886,101847,196574,7884,, 71    Aql, ,20.63896486,-1.10507951,117.6470588,4.31,-1.042905371,G8III SB    ,0.949
11798,16826,22192,1087,, 37Psi Per, ,3.60815558,48.19270068,214.5922747,4.32,-2.338070417,B5Ve        ,-0.058
15353,21763,29755,1496,, 54    Eri, ,4.67402609,-19.67125686,110.7419712,4.32,-0.901561248,M3/M4III    ,1.599
18398,25945,36389,1845,,119    Tau, ,5.53687534,18.59424525,588.2352941,4.32,-4.527755393,M2Ib        ,2.06
21320,29696,43039,2219,, 44Kap Aur, ,6.25631571,29.49871224,51.78663905,4.32,0.748911369,G8IIIvar    ,1.021
31787,43067,74918,3484,, 12    Hya, ,8.77292429,-13.54770494,69.54102921,4.32,0.10879443,G8III       ,0.9
34655,46750,82308,3773,,  4Lam Leo, ,9.52867787,22.96806545,103.1991744,4.32,-0.748381115,K5IIIvar    ,1.541
43283,58758,104671,4599,,   The1Cru, ,12.05047198,-63.31294495,70.4721635,4.32,0.079911977,Am          ,0.28
46932,64241,114378,4968,Gl 501  A, 42Alp Com, ,13.1665415,17.52911621,14.32459533,4.32,3.53958819,F5V         ,0.455
49277,67669,120709,5210,,  3    Cen, ,13.86378478,-32.99401625,91.24087591,4.32,-0.480947229,B5          ,-0.146
52603,72683,130807,5528,,   Omi Lup, ,14.86064536,-43.57529383,125,4.32,-1.164550065,B5IV        ,-0.154
61071,84880,156928,6446,, 53Nu  Ser, ,17.34712098,-12.846882,59.31198102,4.32,0.454287851,A0/A1V      ,0.037
26490,36284,58972,2854,,  4Gam CMi, ,7.46939707,8.92550376,121.9512195,4.33,-1.100930738,K3III SB    ,1.425
46057,62867,111915,4888,,          , ,12.88527127,-48.94325313,92.85051068,4.33,-0.508921484,K3/K4III    ,1.344
51208,70576,126354,5396,,   Tau2Lup, ,14.43633376,-45.37926095,96.33911368,4.33,-0.589013232,A7:+...     ,0.434
60718,84405,155885,6401,Gl 663  B, 36    Oph, ,17.25591313,-26.60004896,5.985156811,4.33,5.444622333,K2:III:     ,0.855
64005,88866,165040,6745,,   Pi  Pav, ,18.14299745,-63.66804844,42.46284501,4.33,1.189954557,Am          ,0.228
64726,89826,168775,6872,,  1Kap Lyr, ,18.33103366,36.06444696,72.93946025,4.33,0.015187274,K2IIIvar    ,1.162
86575,0,98231,4375,Gl 423  A, 53Xi  UMa, ,11.30351192,31.53685216,10.41666667,4.33,4.241356165,  G0 Ve     ,0.59
2050,2912,3369,154,, 29Pi  And, ,0.61467749,33.71935227,201.2072435,4.34,-2.178218056,B5V         ,-0.123
2138,3031,3546,163,, 30Eps And, ,0.64263868,29.312369,51.70630817,4.34,0.772282349,G5III...    ,0.871
3884,5542,6961,343,, 33The Cas, ,1.18498074,55.14994765,42.14075011,4.34,1.216488691,A7Vvar      ,0.17
19299,27100,39014,2015,,   Del Dor, ,5.74622751,-65.7355408,44.48398577,4.34,1.098981534,A7V         ,0.217
22493,31125,46328,2387,,  4Xi 1CMa, ,6.53093562,-23.41843727,628.9308176,4.34,-4.653014378,B1III       ,-0.245
30075,40888,71701,3340,,   The Cha, ,8.34413553,-77.4845764,47.12535344,4.34,0.973726898,K0III-IV    ,1.161
33666,45496,80230,3696,,          , ,9.27002845,-57.54143764,164.4736842,4.34,-1.740482104,M1III       ,1.602
34973,47175,83446,3836,,          , ,9.61379361,-49.3551286,32.94892916,4.34,1.750793477,A5V         ,0.173
49845,68523,122223,5260,,   Ups2Cen, ,14.02874776,-45.60336989,137.3626374,4.34,-1.349343103,F6II        ,0.598
55224,76552,139127,5797,,   Ome Lup, ,15.63425619,-42.56748493,70.4721635,4.34,0.099911977,K4.5III     ,1.412
61417,85355,157999,6498,, 49Sig Oph, ,17.441911,4.14034239,359.7122302,4.34,-3.43977602,K3IIvar     ,1.48
66340,91971,173648,7056,,  6Zet1Lyr, ,18.7462044,37.60505025,47.10315591,4.34,0.974749971,Am          ,0.192
66484,92161,173880,7069,,111    Her, ,18.78367287,18.18122968,28.43332386,4.34,2.070861842,A5III       ,0.148
78046,107348,206859,8313,,  9    Peg, ,21.74185847,17.35004352,276.2430939,4.34,-2.866457147,G5Ib        ,1.161
80687,111022,213310,8572,,  5    Lac, ,22.49217298,47.70689488,357.1428571,4.34,-3.424209843,M0II        ,1.679
10413,14838,19787,951,, 57Del Ari, ,3.19379712,19.72669777,51.44032922,4.35,0.793481303,K2IIIvar    ,1.033
15899,22509,30739,1544,,  2Pi 2Ori, ,4.84353396,8.90025258,59.3824228,4.35,0.481710436,A1Vn        ,0.01
22715,31407,47306,2435,,          , ,6.58294093,-52.97563454,540.5405405,4.35,-4.314141358,B9III       ,-0.021
24305,33449,50522,2560,, 15    Lyn, ,6.9546107,58.42305973,52.24660397,4.35,0.759709667,G5III-IV    ,0.85
29224,39794,68520,3223,,   Eps Vol, ,8.13217799,-68.61713647,196.8503937,4.35,-2.120681439,B6IV        ,-0.113
31914,43234,75137,3492,, 13Rho Hya, ,8.8072169,5.83788486,103.4126163,4.35,-0.72286763,A0Vn        ,-0.044
44648,60742,108381,4737,, 15Gam Com, ,12.44897988,28.26861975,52.13764338,4.35,0.764243014,K2IIICN+... ,1.128
54088,74857,135758,5686,,  2    Lup, ,15.29717913,-30.14866233,94.42870633,4.35,-0.525520199,K1II/III    ,1.1
61768,85822,166205,6789,, 23Del UMi, ,17.53691588,86.58632924,56.02240896,4.35,0.608191102,A1Vn        ,0.021
64934,90098,168339,6855,,   Xi  Pav, ,18.38711682,-61.49390506,128.8659794,4.35,-1.200691394,M1III SB    ,1.462
68440,94713,180809,7314,, 21The Lyr, ,19.27280428,38.13372778,235.8490566,4.35,-2.513170717,K0II        ,1.258
78068,107380,206742,8305,,  9Iot PsA, ,21.74910772,-33.02555306,62.77463905,4.35,0.361078879,B9.5V       ,-0.053
1754,2484,2884,126,,   Bet1Tuc, ,0.52571132,-62.95808549,42.82655246,4.36,1.201434425,B9V         ,-0.064
2395,3405,4150,191,,   Eta Phe, ,0.72256778,-57.46309763,73.69196758,4.36,0.022899238,A0IV        ,0.024
7194,10324,13611,649,, 65Xi 1Cet, ,2.21666971,8.8467523,110.9877913,4.36,-0.866376045,G8II:       ,0.878
11451,16335,21552,1052,, 35Sig Per, ,3.50957839,47.99517199,108.3423619,4.36,-0.813991495,K3III       ,1.367
13335,19038,25604,1256,, 37    Tau, ,4.07823829,22.0820679,55.43237251,4.36,0.641182666,K0III       ,1.064
16032,22701,31109,1560,, 61Ome Eri, ,4.88157788,-5.45275591,69.49270327,4.36,0.15030397,A9IV        ,0.257
17227,24327,33949,1705,,  4Kap Lep, ,5.22052361,-12.94128833,171.5265866,4.36,-1.811657226,B7V         ,-0.094
20137,28199,40494,2106,,   Gam Col, ,5.95894774,-35.28330688,261.7801047,4.36,-2.729683185,B2.5IV      ,-0.165
24225,33347,51309,2596,, 20Iot CMa, ,6.93561842,-17.05424675,943.3962264,4.36,-5.513470674,B3Ib/II     ,-0.063
29279,39863,67594,3188,, 29Zet Mon, ,8.14323824,-2.98377649,568.1818182,4.36,-4.412436661,G2Ib        ,0.97
50073,68862,122980,5285,,   Chi Cen, ,14.10077389,-41.17958035,136.7989056,4.36,-1.320413115,B2V         ,-0.198
69783,96468,184930,7447,, 41Iot Aql, ,19.61202126,-1.28655047,94.25070688,4.36,-0.51142308,B5III       ,-0.079
115,154,224935,9089,, 30    Psc, ,0.03266433,-6.01397169,127.2264631,4.37,-1.15288727,M3III       ,1.631
21412,29807,43785,2256,,   Kap Col, ,6.27587093,-35.14073157,56.08524958,4.37,0.625756716,G8II        ,0.978
25828,35415,57061,2782,, 30Tau CMa, ,7.31180218,-24.95438447,980.3921569,4.37,-5.586999141,O9Ib        ,-0.132
39831,53773,95370,4293,,          , ,11.00256828,-42.22586959,62.53908693,4.37,0.389242319,A3IV        ,0.116
64020,88886,166182,6787,,102    Her, ,18.14597017,20.81457203,467.2897196,4.37,-3.977931133,B2IV        ,-0.164
71274,98412,189103,7623,,   The1Sgr, ,19.99560397,-35.27624433,189.3939394,4.37,-2.016830387,B2.5IV      ,-0.15
46929,64238,114330,4963,, 51The Vir, ,13.16583667,-5.53892987,127.2264631,4.38,-1.14288727,A1V         ,-0.008
71925,99255,192907,7750,,  1Kap Cep, ,20.14814344,77.71136178,100.3009027,4.38,-0.626524208,B9III       ,-0.046
83889,115669,220704,8906,, 99    Aqr, ,23.43411593,-20.64186122,94.60737938,4.38,-0.499625063,K4III       ,1.46
84297,116231,221507,8937,,   Bet Scl, ,23.5494967,-37.81835895,54.70459519,4.38,0.689880957,B9.5IVMNpe. ,-0.095
6151,8837,11695,555,,   Psi Phe, ,1.89411658,-46.30244631,98.52216749,4.39,-0.577669789,M4III SB    ,1.597
12528,17884,23475,1155,,          , ,3.82535706,65.52600645,295.8579882,4.39,-2.965416499,M1III       ,1.87
18583,26176,36822,1876,, 37Phi1Ori, ,5.58034384,9.48958528,302.1148036,4.39,-3.010860031,B0IV...     ,-0.157
19922,27913,39587,2047,Gl 222  A, 54Chi1Ori, ,5.9064122,20.27641498,8.663259118,4.39,4.701593478,G0V         ,0.594
21919,30419,44769,2298,,  8Eps Mon, ,6.39613824,4.59283881,39.38558488,4.39,1.413313504,A5IV        ,0.215
28854,39311,66141,3145,,          , ,8.0377648,2.33431429,80.06405124,4.39,-0.127187808,K2III       ,1.252
36806,49637,87837,3980,, 31    Leo, ,10.13175523,9.99766389,84.10428932,4.39,-0.234090727,K4III       ,1.448
53246,73620,133165,5601,,110    Vir, ,15.04835277,2.09127129,56.24296963,4.39,0.639658783,K0III       ,1.026
59460,82673,152614,6281,, 25Iot Oph, ,16.90013982,10.16544339,71.68458781,4.39,0.112871038,B8V         ,-0.088
61083,84893,156897,6445,Gl 670  A, 40Xi  Oph, ,17.35005841,-21.11243499,17.3973556,4.39,3.187583797,F2/F3V      ,0.394
70007,96757,185758,7479,,  5Alp Sge, ,19.66827292,18.01393839,145.137881,4.39,-1.41890389,G0II        ,0.777
70069,96837,185958,7488,,  6Bet Sge, ,19.68414825,17.47612356,143.0615165,4.39,-1.387614121,G8II        ,1.041
76509,105319,202730,8140,Wo 9733 A,   The Ind, ,21.33107883,-53.44926434,29.77963073,4.39,2.020403459,A5V         ,0.191
3113,4463,5516,271,, 38Eta And, ,0.95345215,23.41775997,74.4047619,4.4,0.041996344,G8III-IV    ,0.94
27891,38070,63462,3034,,   Omi Pup, ,7.80143747,-25.93718054,757.5757576,4.4,-4.997130344,B1IV:nne    ,-0.07
29312,39906,67797,3192,, 16    Pup, ,8.15045651,-19.24500094,144.9275362,4.4,-1.405754546,B5V         ,-0.16
67142,93015,174694,7107,,   Kap Pav, ,18.94917796,-67.23353511,166.6666667,4.4,-1.709243748,F5Ib-II:    ,0.53
78813,108431,208450,8368,,   Del Ind, ,21.96528638,-54.9925666,56.6572238,4.4,0.633723549,F0IV        ,0.297
23776,32761,50337,2554,,          , ,6.83092114,-53.62249221,169.4915254,4.41,-1.735739942,G6II        ,0.899
25267,34693,54719,2697,, 46Tau Gem, ,7.18566433,30.24528065,92.50693802,4.41,-0.42087153,K2III       ,1.261
51039,70300,125823,5378,,          , ,14.38396035,-39.51176599,128.3697047,4.41,-1.132312712,B2V         ,-0.185
61675,85693,158899,6526,, 76Lam Her, ,17.512305,26.1106045,112.6126126,4.41,-0.847935171,K3IIIvar    ,1.434
63381,87998,164136,6707,, 94Nu  Her, ,17.97504159,30.18926892,243.902439,4.41,-2.526080716,F2II        ,0.38
76376,105138,202904,8146,, 66Ups Cyg, ,21.29862997,34.8968812,276.2430939,4.41,-2.796457147,B2Vne       ,-0.103
82908,114222,218658,8819,, 33Pi  Cep, ,23.13162169,75.3875815,67.43088334,4.41,0.265705755,G2III       ,0.802
83459,115033,219688,8858,, 93Psi2Aqr, ,23.29838989,-9.1824899,98.71668312,4.41,-0.561952773,B5Vn        ,-0.144
83510,115102,219784,8863,Wo 9821  ,   Gam Scl, ,23.31372966,-32.53183574,54.8245614,4.41,0.71512417,K1III       ,1.109
20788,29038,41753,2159,, 67Nu  Ori, ,6.12620051,14.76852318,163.9344262,4.42,-1.653350825,B3IV        ,-0.164
22933,31700,47442,2443,,  8Nu 3CMa, ,6.6315072,-18.23745713,142.2475107,4.42,-1.345223375,K0II/III    ,1.137
25443,34922,56096,2748,,          , ,7.22561969,-44.64052957,60.75334143,4.42,0.502149154,M5e         ,1.331
25490,34981,56014,2745,, 27    CMa, ,7.23756011,-26.35251617,483.0917874,4.42,-4.000148273,B3III       ,-0.17
29643,40326,69142,3243,,          , ,8.23413531,-40.34773028,95.23809524,4.42,-0.474053505,K1II/III    ,1.17
39951,53954,95608,4300,, 60    Leo, ,11.0388281,20.17974575,37.92188093,4.42,1.525550649,A1m         ,0.053
52526,72571,130694,5526,, 58    Hya, ,14.83818519,-27.96021925,93.6329588,4.42,-0.437143737,K3III       ,1.366
55707,77257,141004,5868,Gl 598   , 27Lam Ser, ,15.77409608,7.35323973,11.75364363,4.42,4.069137406,G0Vvar      ,0.604
63582,88290,164577,6723,, 68    Oph, ,18.02921931,1.30510936,81.23476848,4.42,-0.128709735,A2Vn        ,0.046
80345,110538,212496,8538,,  3Bet Lac, ,22.39267678,52.22949951,52.05622072,4.42,0.837636824,G9III       ,1.015
83867,115623,220657,8905,, 68Ups Peg, ,23.4229615,23.40401243,53.10674456,4.42,0.7942516,F8IV        ,0.617
12320,17593,23614,1162,, 26Pi  Eri, ,3.76902844,-12.1017353,152.4390244,4.43,-1.485480803,M1III       ,1.604
13916,19849,26965,1325,Gl 166  A, 40Omi2Eri, ,4.25489948,-7.64455846,5.044390638,4.43,5.915956445,K1V         ,0.82
16282,23040,31278,1568,,  7    Cam, ,4.95478345,53.75208289,115.2073733,4.43,-0.877401374,A1V         ,-0.017
68265,94481,180163,7298,, 20Eta Lyr, ,19.22930243,39.14596968,319.4888179,4.43,-3.092278312,B2.5IV      ,-0.15
71483,98688,189763,7650,, 62    Sgr, ,20.04429424,-27.70987972,137.3626374,4.43,-1.259343103,M4III       ,1.64
72955,100587,194317,7806,, 39    Cyg, ,20.39766555,32.19018607,78.30853563,4.43,-0.039045514,K3III       ,1.331
74224,102281,197461,7928,, 11Del Del, ,20.72431825,15.07468224,62.38303182,4.43,0.454667612,A7IIIp d Del,0.302
74479,102624,198026,7951,,  3    Aqr, ,20.79562164,-5.02760303,136.425648,4.43,-1.244480127,M3IIIvar    ,1.639
866,1170,1038,48,,  7    Cet, ,0.24400908,-18.93268628,151.0574018,4.44,-1.455710053,M1III       ,1.64
2640,3786,4656,224,, 63Del Psc, ,0.81135982,7.58520186,93.5453695,4.44,-0.415111474,K5III       ,1.5
13973,19921,27442,1355,Gl 167.3 ,   Eps Ret, ,4.27474542,-59.30174841,18.23486506,4.44,3.135487231,K2IV        ,1.078
15356,21770,29875,1502,Gl 174.1A,   Alp Cae, ,4.67606197,-41.86357034,20.13287699,4.44,2.9204708,F2V         ,0.342
21626,30060,43378,2238,,  2    Lyn, ,6.32705299,59.01090518,45.70383912,4.44,1.140236588,A2Vs        ,0.032
26876,36795,60532,2906,Gl 279   ,          , ,7.5675572,-22.29618077,25.7003341,4.44,2.390306154,F6V         ,0.521
29461,40091,68553,3225,,          , ,8.18930562,-39.61855304,574.7126437,4.44,-4.357253759,K4III       ,1.59
29933,40706,70060,3270,GJ 1109  ,          , ,8.30927588,-36.65953286,28.5225328,4.44,2.164059559,A4m...      ,0.222
51572,71121,127381,5425,,   Sig Lup, ,14.54363429,-50.45712132,176.056338,4.44,-1.788258321,B2III       ,-0.177
69252,95771,183439,7405,,  6Alp Vul, ,19.4784475,24.66516482,90.90909091,4.44,-0.353036574,M0 comp     ,1.502
5510,7884,10380,489,,106Nu  Psc, ,1.69052987,5.48760445,112.8668172,4.45,-0.812831391,K3III       ,1.347
9206,13147,17652,841,,   Bet For, ,2.8181554,-32.40628403,51.78663905,4.45,0.878911369,G8III       ,0.981
17171,24244,33802,1696,,  3Iot Lep, ,5.20496871,-11.86914287,73.90983001,4.45,0.106488983,B8V         ,-0.099
21106,29426,42560,2199,, 70Xi  Ori, ,6.1989991,14.20881425,194.5525292,4.45,-1.995184405,B3IV        ,-0.18
31255,42402,73471,3418,,  5Sig Hya, ,8.64595799,3.34147477,108.1081081,4.45,-0.719291336,K2III       ,1.216
32674,44191,77258,3591,,          , ,9.00151114,-41.25373789,61.76652254,4.45,0.496234244,Fp          ,0.646
38451,51849,91942,4159,,          , ,10.59314294,-57.55763551,421.9409283,4.45,-3.67625827,K3/K4II     ,1.604
39027,52633,93845,4234,,   Del2Cha, ,10.76309326,-80.54020283,111.4827202,4.45,-0.786037785,B2.5IV      ,-0.188
40772,55084,98058,4368,, 74Phi Leo, ,11.27771224,-3.65151412,59.91611744,4.45,0.562281683,A7IVn       ,0.21
58241,80975,148898,6153,,  9Ome Oph, ,16.53560738,-21.46647783,53.59056806,4.45,0.804558197,Ap          ,0.13
68391,94648,181984,7352,, 60Tau Dra, ,19.25924825,73.35521457,46.01932812,4.45,1.135298632,K3III       ,1.257
69592,96229,184406,7429,Wo 9661  , 38Mu  Aql, ,19.56811881,7.37931918,33.89830508,4.45,1.79911008,K3III       ,1.176
8088,11569,15089,707,,   Iot Cas, ,2.48444116,67.40238385,43.40277778,4.46,1.272412374,A5p Sr      ,0.153
12796,18255,24554,1211,, 32    Eri, ,3.90485739,-2.95473348,105.7082452,4.46,-0.660544318,G8III       ,0.672
17230,24331,33856,1698,, 17Rho Ori, ,5.22152211,2.86125346,105.374078,4.46,-0.653668938,K3III...    ,1.166
33216,44901,78209,3619,NN 3534  , 15    UMa, ,9.1478849,51.60472728,29.30832356,4.46,2.125045112,Am          ,0.288
40484,54682,97277,4343,Gl 416.1 , 11Bet Crt, ,11.19430174,-22.82560642,81.56606852,4.46,-0.097547649,A1V         ,0.025
43556,59173,105382,4618,,          , ,12.13479341,-50.66125439,115.2073733,4.46,-0.847401374,B2IIIne     ,-0.163
57970,80582,147971,6115,,   Eps Nor, ,16.45306883,-47.5547359,122.5490196,4.46,-0.981549206,B4V         ,-0.07
82003,112948,216336,8695,Wo 9800 A, 22Gam PsA, ,22.87543275,-32.87545019,68.16632584,4.46,0.292150569,A0III       ,-0.037
8999,12843,17206,818,Gl 111   ,  1Tau1Eri, ,2.75166151,-18.57265077,13.97428731,4.47,3.743351659,F5/F6V      ,0.481
10919,15549,20644,999,,          , ,3.33899063,29.04849835,196.4636542,4.47,-1.996411088,K2II-III    ,1.555
16343,23123,31767,1601,, 10Pi 6Ori, ,4.97580635,1.71403506,292.3976608,4.47,-2.85986947,K2IIvar     ,1.369
22214,30788,45813,2361,,   Lam CMa, ,6.46950484,-32.58012947,124.5330012,4.47,-1.006422274,B4V         ,-0.169
22566,31216,46300,2385,, 13    Mon, ,6.5483971,7.33297921,462.962963,4.47,-3.857731244,A0Ib        ,0.023
28577,38957,65818,3129,,          , ,7.97067886,-49.24492865,357.1428571,4.47,-3.294209843,B1Vp + B2   ,-0.18
32982,44599,78791,3643,,          , ,9.08578619,-72.60269387,139.275766,4.47,-1.249377779,F6II-III    ,0.607
34177,46146,81146,3731,,  1Kap Leo, ,9.41091093,26.18244091,65.44502618,4.47,0.390616771,K2III       ,1.222
34847,47006,82621,3799,, 26    UMa, ,9.58041525,52.05156754,81.9000819,4.47,-0.09642168,A2V         ,0.027
42632,57803,102964,4546,,          , ,11.852431,-45.1734495,142.2475107,4.47,-1.295223375,K4III       ,1.283
51672,71284,128167,5447,Gl 557   , 28Sig Boo, ,14.57796958,29.74480735,15.46551191,4.47,3.523178501,F3Vwvar     ,0.364
52943,73165,132052,5570,Wo 9503  , 16    Lib, ,14.95307133,-4.34608634,27.90957298,4.47,2.241234041,F0V         ,0.318
76169,104858,202275,8123,Gl 822  A,  7Del Equ, ,21.24133058,10.00771855,18.4808723,4.47,3.13638767,F5V+...     ,0.529
79313,109111,209688,8411,,   Lam Gru, ,22.10191767,-39.54304903,75.75757576,4.47,0.072869656,M0III       ,1.349
2451,3504,4180,193,, 22Omi Cas, ,0.74541725,48.28438262,277.7777778,4.48,-2.738487496,B5III       ,-0.069
13121,18744,25705,1264,,   Gam Ret, ,4.01494584,-62.15936923,150.3759398,4.48,-1.405891773,M4III       ,1.5
14575,20713,28052,1394,, 71    Tau, ,4.43907547,15.6183462,47.93863854,4.48,1.07657152,F0V...      ,0.262
23633,32578,49293,2506,, 18    Mon, ,6.79768245,2.41218914,114.416476,4.48,-0.812442837,K0III       ,1.099
36808,49641,87887,3981,, 15Alp Sex, ,10.13230432,-0.37162786,88.10572687,4.48,-0.245020692,A0III       ,-0.032
54405,75323,136415,5704,,   Gam Cir, ,15.38962715,-59.32069839,156.25,4.48,-1.48910013,B5III + F8  ,0.169
57806,80343,147700,6104,,  4Psi Oph, ,16.40172146,-20.03721137,54.58515284,4.48,0.794627347,K0III       ,0.996
82668,113889,217891,8773,,  4Bet Psc, ,23.06461292,3.82006998,151.0574018,4.48,-1.415710053,B6Ve        ,-0.115
82828,114119,218240,8789,, 86    Aqr, ,23.11133535,-23.7431168,57.73672055,4.48,0.672739438,G8III       ,0.892
